RecordID,Offense,IncidentID,BlockNumber,StreetName,Agency,DateReported,HourReported,ReportingOfficer
7870,Assist Citizen - Misc,202100011674,900,ROCK CREEK RD,CPD,2021/04/30 17:40:14+00,1340,"Turner, Devon"
7871,Larceny - From Motor Vehicle,202100011669,1200,W MAIN ST,CPD,2021/04/30 16:47:04+00,1247,"Pittman, Terry"
7872,Weapons Violations,202100011690,900,EMMET ST N,CPD,2021/04/30 16:24:26+00,1224,"Stayments, Ronald "
7873,Assist Citizen - Mental/TDO/ECO,202100011649,2300,GLENN CT,CPD,2021/04/30 13:19:03+00,0919,"Shiflett, Tammy"
7874,Suspicious Activity,202100011643,2500,PLATEAU RD,CPD,2021/04/30 12:12:05+00,0812,"HARPINE, MATTHEW"
7875,Narcotics,202100011642,700,PROSPECT AVE,CPD,2021/04/30 09:41:48+00,0541,"Hounsel, Eli"
7876,Assault Simple,202100011641,700,"PROSPECT AVE, B",CPD,2021/04/30 08:48:10+00,0448,"Hounsel, Eli"
7877,Assist Citizen - Mental/TDO/ECO,202100011636,400,4TH ST NW,CPD,2021/04/30 05:52:08+00,0152,"Adams, Jonathan"
7878,Shots Fired/Illegal Hunting,202100011630,1900,SWANSON DR,CPD,2021/04/30 04:12:37+00,0012,"Adams, Jonathan"
7879,Assault Simple,202100011622,,LANKFORD AVE / RIDGE ST,CPD,2021/04/30 02:44:14+00,2244,"Hall, Stephen"
7880,Robbery - Armed,202100011614,800,AVON ST,CPD,2021/04/30 01:42:13+00,2142,"Bowers, Justin"
7881,Burglary,202100011613,200,6TH ST NW,CPD,2021/04/30 00:33:12+00,2033,"Holley, Barrett"
7882,Assault Simple,202100011609,900,EMMET ST N,CPD,2021/04/30 00:16:53+00,2016,"Holley, Barrett"
7883,Lost/FoundProperty,202100011607,1600,EMMET ST N,CPD,2021/04/29 23:52:49+00,1952,"Gower, Charles"
7884,Assault Simple,202100011605,800,MCINTIRE RD,CPD,2021/04/29 23:13:30+00,1913,"Bowers, Justin"
7885,Death Investigation - DOA,202100011604,100,MELBOURNE PARK CIR,CPD,2021/04/29 23:05:51+00,1905,"Lucas, Corbin"
7886,Hit and Run,202100011596,1800,HYDRAULIC RD,CPD,2021/04/29 21:22:08+00,1722,"Eckenroth, Rachel"
7887,Lost/FoundProperty,202100011589,600,E WATER ST,CPD,2021/04/29 20:13:51+00,1613,"Lucas, Corbin"
7888,Assault Simple,202100011588,700,"PROSPECT AVE, C",CPD,2021/04/29 19:08:09+00,1508,"Stein, Nathan"
7889,Vandalism,202100011583,700,ORANGEDALE AVE,CPD,2021/04/29 18:37:29+00,1437,"Barbour, Tremaine"
7890,Lost/FoundProperty,202100011576,1500,GORDON AVE,CPD,2021/04/29 17:06:59+00,1306,"McKeown, Kaitlyn"
7891,Suspicious Activity,202100011575,800,"HARDY DR, E",CPD,2021/04/29 16:53:01+00,1253,"Thomas, Eric"
7892,Larceny - From Motor Vehicle,202100011563,1500,6TH ST SE,CPD,2021/04/29 13:40:41+00,0940,"Johnston, Ernest"
7893,Suspicious Activity,202100011560,700,PROSPECT AVE,CPD,2021/04/29 12:25:26+00,0825,"Barbour, Tremaine"
7894,Assault Simple,202100011539,2200,WAYNE AVE,CPD,2021/04/29 03:47:42+00,2347,"Adams, Jonathan"
7895,Assault Simple,202100011525,100,DANBURY CT,CPD,2021/04/28 23:48:10+00,1948,"Bowers, Justin"
7896,Hit and Run,202100011522,,MONTROSE AVE / AVON ST,CPD,2021/04/28 23:08:50+00,1908,"Stein, Nathan"
7897,Burglary,202100011521,1600,MERIDIAN ST,CPD,2021/04/28 22:51:01+00,1851,"Bowers, Justin"
7898,Assist Agency - Other,202100011520,3100,FONTAINE AVENUE EXT,CPD,2021/04/28 22:38:14+00,1838,"Jones, Mark"
7899,Assist Citizen - Mental/TDO/ECO,202100011515,1000,RIO RD E,CPD,2021/04/28 21:19:05+00,1719,"Eckenroth, Rachel"
7900,Larceny - All Other,202100011506,1100,ST CLAIR AVE,CPD,2021/04/28 19:49:38+00,1549,"Shiflett, Tammy"
7901,Vandalism,202100011503,,W MAIN ST @ RIDGE ST,CPD,2021/04/28 18:30:01+00,1430,"Shiflett, Tammy"
7902,Vandalism,202100011496,700,PROSPECT AVE,CPD,2021/04/28 16:41:41+00,1241,"Tennyson, James"
7903,Death Investigation - DOA,202100011493,700,BLENHEIM AVE,CPD,2021/04/28 16:04:54+00,1204,"Pendleton, Eric"
7904,Hit and Run,202100011489,100,10TH ST NW,CPD,2021/04/28 15:32:49+00,1132,"Sandridge, Jeffrey"
7905,Larceny - Of Veh Parts/Access,202100011477,1600,ROSE HILL DR,CPD,2021/04/28 13:04:18+00,0904,"KEPLINGER, CHRISTOPHER"
7906,Larceny - From Motor Vehicle,202100011469,1400,GENTRY LN,CPD,2021/04/28 10:40:07+00,0640,"Adams, Jonathan"
7907,Assist Citizen - Mental/TDO/ECO,202100011462,200,RIDGE ST,CPD,2021/04/28 07:52:30+00,0352,"Belinski, Thomas"
7908,Drunkeness DIP,202100011459,1900,EMMET ST N,CPD,2021/04/28 07:05:35+00,0305,"Adams, Jonathan"
7909,Assault Simple,202100011434,500,"HARRIS RD, 103",CPD,2021/04/28 01:35:27+00,2135,"Huber, Christopher"
7910,Vandalism,202100011430,300,5TH ST SW,CPD,2021/04/28 00:45:01+00,2045,"Houchens, Jamell"
7911,Drug/Narcotics Violation,202100011424,,HARRIS RD / CHRISTA CT,CPD,2021/04/28 00:05:42+00,2005,"Stein, Nathan"
7912,Traffic Stops,202100011421,300,250 BYPASS,CPD,2021/04/27 23:37:40+00,1937,"Fink, James"
7913,Hit and Run,202100011419,200,"STRIBLING AVE, C",CPD,2021/04/27 23:11:35+00,1911,"Stein, Nathan"
7914,Accident w/Injuries,202100011417,500,W MAIN ST,CPD,2021/04/27 22:41:35+00,1841,"Lee, Chandler"
7915,Assist Citizen - Mental/TDO/ECO,202100011412,1100,SEMINOLE,CPD,2021/04/27 21:57:07+00,1757,"Fink, James"
7916,Missing Person-adult,202100011411,300,6TH ST SW,CPD,2021/04/27 21:47:09+00,1747,"Houchens, Jamell"
7917,Suspicious Activity,202100011408,100,RAYMOND AVE,CPD,2021/04/27 21:08:56+00,1708,"Houchens, Jamell"
7918,Drug/Narcotics Violation,202100011403,700,"HARRIS ST, 101",CPD,2021/04/27 20:55:39+00,1655,"Smith, Daniel"
7919,Hit and Run,202100011391,,ROSSER AVE E / 12TH ST NW,CPD,2021/04/27 18:04:10+00,1404,"Nash, Darius"
7920,Suspicious Activity,202100011389,1000,CARLTON AVE,CPD,2021/04/27 17:41:07+00,1341,"Hiner, Kim"
7921,Assist Citizen - Mental/TDO/ECO,202100011338,200,RIDGE ST,CPD,2021/04/27 02:42:06+00,2242,"Joiner, Chaka"
7922,Hit and Run,202100011331,,EMMET ST N / IVY RD,CPD,2021/04/27 01:47:53+00,2147,"Middleton, Matthew"
7923,Vandalism,202100011322,1000,ST CLAIR AVE,CPD,2021/04/26 22:56:40+00,1856,"Houchens, Jamell"
7924,Fraud-impersonation,202100011315,2100,"ARLINGTON BLVD, 254 C",CPD,2021/04/26 21:38:28+00,1738,"Houchens, Jamell"
7925,Disorderly Conduct,202100011308,600,PRESTON AVE,CPD,2021/04/26 20:57:53+00,1657,"Smith, Daniel"
7926,Assault Aggravated,202100011290,1700,MONTICELLO RD,CPD,2021/04/26 18:20:53+00,1420,"Samar, Jack"
7927,Fraud-false pretense,202100011280,2100,"ARLINGTON BLVD, 1",CPD,2021/04/26 16:00:11+00,1200,"Arndt, Brian"
7928,Assist Citizen - Mental/TDO/ECO,202100011272,100,OLD LYNCHBURG RD,CPD,2021/04/26 14:05:19+00,1005,"Culbreath, Jonathan"
7929,Larceny - All Other,202100011265,1800,MONTICELLO RD,CPD,2021/04/26 12:41:16+00,0841,"Whitten, Tobyn"
7930,Assist Agency - Backup/Assist,202100011264,400,RIDGE MCINTIRE RD,CPD,2021/04/26 12:37:19+00,0837,"Turner, Devon"
7931,Larceny - All Other,202100011213,500,12TH ST NW,CPD,2021/04/26 01:46:35+00,2146,"Green, Bryan"
7932,Lost/FoundProperty,202100011206,200,W WATER ST,CPD,2021/04/25 23:46:19+00,1946,"Eckenroth, Rachel"
7933,Fraud-impersonation,202100011205,200,"CLEVELAND AVE, A",CPD,2021/04/25 23:29:24+00,1929,"Houchens, Jamell"
7934,Larceny - From Motor Vehicle,202100011202,,LATROBE CT,CPD,2021/04/25 23:00:28+00,1900,"Houchens, Jamell"
7935,Assault Simple,202100011201,600,MASON ST,CPD,2021/04/25 23:00:13+00,1900,"Lowry, Ryan"
7936,Accident Private Property,202100011195,2100,BARRACKS RD,CPD,2021/04/25 21:11:41+00,1711,"Green, Bryan"
7937,Domestic Disturbance,202100011176,400,"GARRETT ST, D",CPD,2021/04/25 13:33:51+00,0933,"Samar, Jack"
7938,Hit and Run,202100011146,,JOHN W WARNER @ 250 BYPASS,CPD,2021/04/25 03:35:14+00,2335,"Morrison, Kyle"
7939,Lost/FoundProperty,202100011144,900,CHARLTON AVE,CPD,2021/04/25 03:26:15+00,2326,"Haug, Ian"
7940,Assault Simple,202100011137,2100,"MICHIE DR, 38",CPD,2021/04/25 02:42:04+00,2242,"Hall, Stephen"
7941,Assault Simple,202100011133,400,GARRETT ST,CPD,2021/04/25 01:33:46+00,2133,"Middleton, Matthew"
7942,Missing Person-juvenile,202100011128,1200,EMMET ST N,CPD,2021/04/25 00:04:22+00,2004,"Alfonso, Sean"
7943,Assist Citizen - Mental/TDO/ECO,202100011125,,BELMONT COTTAGE LN / AVON ST,CPD,2021/04/24 22:42:23+00,1842,"Lowry, Ryan"
7944,Assault Simple,202100011124,800,"HARDY DR, C",CPD,2021/04/24 22:38:23+00,1838,"Lee, Chandler"
7945,Assault Intimidation,202100011123,400,"11TH ST NE, B-7",CPD,2021/04/24 22:10:27+00,1810,"Lowry, Ryan"
7946,Hit and Run,202100011120,1000,W MAIN ST,CPD,2021/04/24 22:02:22+00,1802,"Lee, Chandler"
7947,Assault Simple,202100011114,2100,MICHIE DR,CPD,2021/04/24 21:40:28+00,1740,"Groff, Hayden"
7948,Missing Person-juvenile,202100011115,2300,ANGUS RD,CPD,2021/04/24 21:25:13+00,1725,"Alfonso, Sean"
7949,Assault Simple,202100011112,1400,VINE ST,CPD,2021/04/24 21:14:13+00,1714,"Eckenroth, Rachel"
7950,Vandalism,202100011111,100,W MAIN ST,CPD,2021/04/24 21:03:00+00,1703,"Turner, Devon"
7951,Larceny - Shoplifitng,202100011098,1800,MONTICELLO RD,CPD,2021/04/24 17:28:13+00,1328,"Pendleton, Eric"
7952,Suspicious Activity,202100011091,200,ELIZABETH AVE,CPD,2021/04/24 16:14:38+00,1214,"Shiflett, Tammy"
7953,Larceny - From Motor Vehicle,202100011089,1700,JEFFERSON PARK AVE,CPD,2021/04/24 15:59:34+00,1159,"HARPINE, MATTHEW"
7954,Animal Complaint,202100011082,900,ROCK CREEK RD,CPD,2021/04/24 12:35:35+00,0835,"Samar, Jack"
7955,Suspicious Activity,202100011049,300,"15TH ST NW, 4001",CPD,2021/04/24 04:02:15+00,0002,"Patel, Akash"
7956,Burglary,202100011041,500,PATON ST,CPD,2021/04/24 02:19:06+00,2219,"Morris, William "
7957,Assault Simple,202100011039,100,DALTON LN,CPD,2021/04/24 01:38:19+00,2138,"Green, Bryan"
7958,Assist Citizen - Mental/TDO/ECO,202100011010,1000,MARTIN ST,CPD,2021/04/23 18:53:24+00,1453,"Thomas, Eric"
7959,Lost/FoundProperty,202100010999,300,E WATER ST,CPD,2021/04/23 16:47:59+00,1247,"Arndt, Brian"
7960,Assist Citizen - Welfare Check,202100010995,200,RIVERSIDE AVE,CPD,2021/04/23 16:00:24+00,1200,"Shiflett, Tammy"
7961,Family Offense - Non-Violent,202100010973,1600,"MADISON AVE, A",CPD,2021/04/23 12:35:18+00,0835,"KEPLINGER, CHRISTOPHER"
7962,Larceny - From Motor Vehicle,202100010967,800,FENDALL TER,CPD,2021/04/23 11:41:45+00,0741,"TRAVERS, JOSHUA"
7963,Shots Fired/Illegal Hunting,202100010961,2500,WILLARD DR,CPD,2021/04/23 06:28:52+00,0228,"Hounsel, Eli"
7964,Narcotics,202100010942,1100,MILLMONT ST,CPD,2021/04/23 00:31:44+00,2031,"Gower, Charles"
7965,Assist Citizen - Mental/TDO/ECO,202100010929,200,FAIRWAY AVE,CPD,2021/04/22 21:42:41+00,1742,"Thomas, Eric"
7966,Larceny - From Motor Vehicle,202100010926,800,CHERRY AVE,CPD,2021/04/22 21:37:33+00,1737,"Holley, Barrett"
7967,Assault Simple,202100010924,900,ROCK CREEK RD,CPD,2021/04/22 21:33:57+00,1733,"Green, Bryan"
7968,Suspicious Activity,202100010915,500,HARRIS RD,CPD,2021/04/22 19:55:35+00,1555,"Raines, Christopher"
7969,Hit and Run,202100010916,1300,LONG ST,CPD,2021/04/22 19:23:04+00,1523,"Lowe, Courtney"
7970,Suicide Investigation,202100010909,100,STRIBLING AVE,CPD,2021/04/22 19:10:04+00,1510,"Barbour, Tremaine"
7971,Larceny - From Motor Vehicle,202100010884,100,APPLETREE RD,CPD,2021/04/22 10:29:18+00,0629,"Blackwell, Kyle"
7972,Larceny - All Other,202100010882,300,W MAIN ST,CPD,2021/04/22 08:05:37+00,0405,"Morris, William "
7973,Hit and Run,202100010852,900,MONTICELLO RD,CPD,2021/04/21 21:08:53+00,1708,"Bowers, Justin"
7974,Suspicious Activity,202100010829,700,ORANGEDALE AVE,CPD,2021/04/21 16:44:58+00,1244,"Hamill, Annmarie"
7975,Lost/FoundProperty,202180000047,200,"14TH ST NW, 401",CPD,2021/04/21 16:30:00+00,1230,"Moje, Ashley"
7976,Suspicious Activity,202100010815,1800,EMMET ST N,CPD,2021/04/21 11:48:05+00,0748,"Shiflett, Tammy"
7977,Hit and Run,202100010778,1000,FOREST HILLS AVE,CPD,2021/04/20 21:17:56+00,1717,"Holley, Barrett"
7978,Hit and Run,202100010776,200,STRIBLING AVE,CPD,2021/04/20 20:47:00+00,1647,"Stein, Nathan"
7979,Larceny - All Other,202100010768,1400,UNIVERSITY AVE,CPD,2021/04/20 18:55:09+00,1455,"Whitten, Tobyn"
7980,Larceny - All Other,202100010766,500,"17TH ST NW, F",CPD,2021/04/20 18:41:29+00,1441,"Johnston, Ernest"
7981,Suspicious Activity,202100010761,300,W MAIN ST,CPD,2021/04/20 17:14:29+00,1314,"TRAVERS, JOSHUA"
7982,Larceny - From Motor Vehicle,202100010751,900,ROUGEMONT AVE,CPD,2021/04/20 15:51:05+00,1151,"Johnston, Ernest"
7983,Larceny - All Other,202100010741,1100,5TH ST SW,CPD,2021/04/20 13:04:16+00,0904,"Johnston, Ernest"
7984,Assist Citizen - Mental/TDO/ECO,202100010733,1200,"BELLEVIEW AVE, C",CPD,2021/04/20 06:31:58+00,0231,"Joiner, Chaka"
7985,Vandalism,202100010725,700,"PROSPECT AVE, F",CPD,2021/04/20 04:08:07+00,0008,"Bise, Collin"
7986,Warrant Service,202100010721,800,"HARDY DR, C",CPD,2021/04/20 03:38:17+00,2338,"Vlasis, Christopher"
7987,Suspicious Activity,202100010703,600,PROSPECT AVE,CPD,2021/04/20 00:40:45+00,2040,"Stein, Nathan"
7988,Harassment,202180000046,700,MADISON AVE,CPD,2021/04/20 00:07:07+00,2007,"Moje, Ashley"
7989,Lost/FoundProperty,202100010690,,HARRIS ST @ PRESTON AVE,CPD,2021/04/19 20:25:34+00,1625,"Houchens, Jamell"
7990,Larceny - From Motor Vehicle,202180000045,2600,JEFFERSON PARK CIR,CPD,2021/04/19 18:49:38+00,1449,"Moje, Ashley"
7991,Animal - Bite,202100010684,600,PARK ST,CPD,2021/04/19 18:15:46+00,1415,"Johnston, Ernest"
7992,Vandalism,202100010677,100,E MARKET ST,CPD,2021/04/19 15:42:56+00,1142,"Arndt, Brian"
7993,Vandalism,202100010674,600,12TH ST NW,CPD,2021/04/19 15:14:29+00,1114,"Tennyson, James"
7994,Drunkeness DIP,202100010673,200,E MARKET ST,CPD,2021/04/19 14:57:17+00,1057,"Lucas, Todd"
7995,Death Investigation - DOA,202100010670,1800,"EMMET ST N, 421",CPD,2021/04/19 12:35:38+00,0835,"TRAVERS, JOSHUA"
7996,Larceny - All Other,202100010668,1900,EMMET ST N,CPD,2021/04/19 11:39:36+00,0739,"TRAVERS, JOSHUA"
7997,Assist Citizen - Mental/TDO/ECO,202100010652,100,WATERBURY CT,CPD,2021/04/19 05:38:33+00,0138,"Groff, Hayden"
7998,Assault Simple,202100010645,1600,OXFORD RD,CPD,2021/04/19 02:53:55+00,2253,"Adams, Jonathan"
7999,Family Offense - Non-Violent,202100010641,800,RIDGE ST,CPD,2021/04/19 01:58:33+00,2158,"Alfonso, Sean"
8000,Suspicious Activity,202100010634,900,RIVES ST,CPD,2021/04/19 00:42:50+00,2042,"Alfonso, Sean"
8001,Robbery - Armed,202100010632,1700,EMMET ST N,CPD,2021/04/18 23:14:39+00,1914,"Huffman, Mark"
8002,Assist Citizen - Mental/TDO/ECO,202100010631,600,E MARKET ST,CPD,2021/04/18 23:00:58+00,1900,"Byrd, Timothy"
8003,Larceny - All Other,202100010630,700,1ST ST S,CPD,2021/04/18 22:51:04+00,1851,"Houchens, Jamell"
8004,Burglary,202100010608,1600,6TH ST SE,CPD,2021/04/18 17:18:16+00,1318,"Johnston, Ernest"
8005,Motor Vehicle Theft,202100010606,700,STONEHENGE AVE,CPD,2021/04/18 16:53:16+00,1253,"Whitten, Tobyn"
8006,Death Investigation - DOA,202100010600,2500,KERRY LN,CPD,2021/04/18 15:12:40+00,1112,"Turner, Devon"
8007,Animal Complaint,202100010599,1400,FOREST RIDGE RD,CPD,2021/04/18 13:40:38+00,0940,"Johnston, Ernest"
8008,Larceny - From Motor Vehicle,202100010597,2100,BARRACKS RD,CPD,2021/04/18 13:17:09+00,0917,"Turner, Devon"
8009,Larceny - All Other,202100010587,400,"4TH ST NW, 224",CPD,2021/04/18 06:22:53+00,0222,"Vlasis, Christopher"
8010,Assault Simple,202100010575,800,"CABELL AVE, D",CPD,2021/04/18 04:51:34+00,0051,"Patel, Akash"
8011,Assault Aggravated,202100010570,100,W MAIN ST,CPD,2021/04/18 04:18:27+00,0018,"Alfonso, Sean"
8012,Assault Simple,202100010552,1600,"AMHERST ST, B",CPD,2021/04/18 02:22:03+00,2222,"Lowry, Ryan"
8013,Assist Citizen - Mental/TDO/ECO,202100010544,1100,PARK ST,CPD,2021/04/17 23:59:52+00,1959,"Lowry, Ryan"
8014,Animal Complaint,202100010543,500,HARRIS RD,CPD,2021/04/17 23:51:08+00,1951,"Green, Bryan"
8015,Assault Aggravated,202100010529,400,11TH ST NW,CPD,2021/04/17 22:02:56+00,1802,"Holley, Barrett"
8016,Burglary,202100010510,1200,"BELLEVIEW AVE, C",CPD,2021/04/17 16:21:23+00,1221,"Tennyson, James"
8017,Suspicious Activity,202100010490,1000,"MONTICELLO RD, 106",CPD,2021/04/17 06:03:42+00,0203,"Groff, Hayden"
8018,Burglary,202100010477,700,NALLE ST,CPD,2021/04/17 04:29:52+00,0029,"Vlasis, Christopher"
8019,Assault Simple,202100010470,800,ORANGEDALE AVE,CPD,2021/04/17 03:48:42+00,2348,"Haug, Ian"
8020,Assist Citizen - Mental/TDO/ECO,202100010463,400,GARRETT ST,CPD,2021/04/17 02:50:01+00,2250,"Groff, Hayden"
8021,Assault Simple,202100010458,1900,EMMET ST N,CPD,2021/04/17 01:52:03+00,2152,"Huffman, Mark"
8022,Fraud-credit card,202180000044,300,10 1/2 ST NW,CPD,2021/04/17 01:39:13+00,2139,"Moje, Ashley"
8023,Vandalism,202100010446,1400,EMMET ST N,CPD,2021/04/16 22:01:28+00,1801,"Smith, Daniel"
8024,Fraud-false pretense,202100010443,2500,NAYLOR ST,CPD,2021/04/16 20:55:28+00,1655,"Shiflett, Tammy"
8025,Driving Under the Influence,202100010438,,CLEVELAND AVE @ 5TH ST,CPD,2021/04/16 19:42:41+00,1542,"Thomas, Eric"
8026,Larceny - From Motor Vehicle,202100010435,1700,JEFFERSON PARK AVE,CPD,2021/04/16 18:57:20+00,1457,"Burnett, James"
8027,Sex Offense,202100010434,500,RUGBY RD,CPD,2021/04/16 18:48:22+00,1448,"Pittman, Terry"
8028,Suspicious Activity,202100010430,200,OLD LYNCHBURG RD,CPD,2021/04/16 18:29:59+00,1429,"Shiflett, Tammy"
8029,Motor Vehicle Theft,202100010422,1500,BROAD AVE,CPD,2021/04/16 16:48:26+00,1248,"Barbour, Tremaine"
8030,Suspicious Activity,202100010421,1300,E HIGH ST,CPD,2021/04/16 16:36:13+00,1236,"Shiflett, Tammy"
8031,Warrant Service,202100010419,600,E MAIN ST,CPD,2021/04/16 16:22:46+00,1222,"Turner, Devon"
8032,Suspicious Activity,202100010418,500,E JEFFERSON ST,CPD,2021/04/16 15:52:08+00,1152,"Stayments, Ronald "
8033,Larceny - From Motor Vehicle,202100010410,1300,CARLTON AVE,CPD,2021/04/16 14:48:29+00,1048,"Turner, Devon"
8034,Suspicious Activity,202100010400,1500,"CARLTON AVE, 46",CPD,2021/04/16 11:53:48+00,0753,"Pendleton, Eric"
8035,Burglary,202100010397,1600,"MADISON AVE, A",CPD,2021/04/16 09:06:27+00,0506,"Adams, Jonathan"
8036,Suspicious Person,202100010384,1500,"CARLTON AVE, 46",CPD,2021/04/16 04:58:43+00,0058,"Belinski, Thomas"
8037,Shots Fired/Illegal Hunting,202100010375,,MONTICELLO AVE @ 2ND ST SE,CPD,2021/04/16 02:50:32+00,2250,"Bowers, Justin"
8038,Shots Fired/Illegal Hunting,202100010364,,GARRETT ST / 1ST ST S,CPD,2021/04/16 01:03:36+00,2103,"Bowers, Justin"
8039,Assault Simple,202100010363,500,2ND ST SE,CPD,2021/04/16 00:55:20+00,2055,"Bowers, Justin"
8040,Assist Citizen - Mental/TDO/ECO,202100010361,1100,E MARKET ST,CPD,2021/04/16 00:40:52+00,2040,"Lucas, Corbin"
8041,Hit and Run,202100010356,900,PRESTON AVE,CPD,2021/04/15 23:27:07+00,1927,"Green, Bryan"
8042,Vandalism,202100010349,100,MADISON LN,CPD,2021/04/15 22:26:39+00,1826,"Eckenroth, Rachel"
8043,Lost/FoundProperty,202100010344,500,"2ND ST SE, E",CPD,2021/04/15 22:00:27+00,1800,"Bowers, Justin"
8044,Hit and Run,202100010333,,5TH ST SW @ 5TH STREET STATION,CPD,2021/04/15 19:22:12+00,1522,"McKeown, Kaitlyn"
8045,Suspicious Activity,202100010316,400,"GARRETT ST, A",CPD,2021/04/15 16:28:09+00,1228,"Pendleton, Eric"
8046,Sex Offense,202100010305,300,UNIVERSITY CIR,CPD,2021/04/15 14:05:20+00,1005,"Hiner, Kim"
8047,Warrant Service,202100010303,1400,AVON ST,CPD,2021/04/15 13:48:59+00,0948,"Pendleton, Eric"
8048,Assist Citizen - Mental/TDO/ECO,202100010273,1600,"MADISON AVE, A",CPD,2021/04/14 22:57:18+00,1857,"Green, Bryan"
8049,Hit and Run,202100010262,1100,5TH ST SW,CPD,2021/04/14 21:28:44+00,1728,"Stein, Nathan"
8050,Assault Simple,202100010258,1600,"MADISON AVE, A",CPD,2021/04/14 20:40:27+00,1640,"Green, Bryan"
8051,Hit and Run,202100010261,,RUGBY RD / GRADY AVE,CPD,2021/04/14 20:39:24+00,1639,"Green, Bryan"
8052,Larceny - All Other,202100010255,200,"CARLTON RD, 11",CPD,2021/04/14 20:19:31+00,1619,"Bowers, Justin"
8053,Hit and Run,202100010224,500,14TH ST NW,CPD,2021/04/14 15:42:59+00,1142,"Nash, Darius"
8054,Suspicious Activity,202100010218,300,4TH ST NE,CPD,2021/04/14 15:12:46+00,1112,"Shiflett, Tammy"
8055,Lost/FoundProperty,202100010220,500,RIDGE ST,CPD,2021/04/14 15:03:25+00,1103,"Arndt, Brian"
8056,Warrant Service,202100010214,1500,UNIVERSITY AVE,CPD,2021/04/14 14:02:51+00,1002,"Burnett, James"
8057,Animal - Bite,202100010221,300,PARKWAY ST,CPD,2021/04/14 13:51:40+00,0951,"Shiflett, Tammy"
8058,Misc - Criminal Call,202100010204,2100,"MICHIE DR, 120",CPD,2021/04/14 12:03:39+00,0803,"KEPLINGER, CHRISTOPHER"
8059,Assault Aggravated,202100010184,700,"PROSPECT AVE, B",CPD,2021/04/14 02:32:42+00,2232,"Stein, Nathan"
8060,Assault Simple,202100010182,1500,ROSA TER,CPD,2021/04/14 01:36:05+00,2136,"Huber, Christopher"
8061,Larceny - Shoplifitng,202100010181,200,ZAN RD,CPD,2021/04/14 01:05:51+00,2105,"Smith, Daniel"
8062,Missing Person-juvenile,202100010178,2300,ANGUS RD,CPD,2021/04/14 00:25:44+00,2025,"Smith, Daniel"
8063,Missing Person-juvenile,202100010174,2300,ANGUS RD,CPD,2021/04/13 23:16:01+00,1916,"Smith, Daniel"
8064,Traffic Stops,202100010160,300,11TH ST NW,CPD,2021/04/13 20:42:26+00,1642,"Fink, James"
8065,Assault Simple,202100010158,700,"HARRIS ST, 101",CPD,2021/04/13 19:57:29+00,1557,"Pleasants, Bradley"
8066,Assist Citizen - Mental/TDO/ECO,202100010153,100,APPLETREE RD,CPD,2021/04/13 19:05:32+00,1505,"Whitten, Tobyn"
8067,Larceny - All Other,202100010119,600,10 1/2 ST NW,CPD,2021/04/13 13:27:20+00,0927,"Tennyson, James"
8068,Hit and Run,202100010074,1700,EMMET ST N,CPD,2021/04/13 00:36:40+00,2036,"Smith, Daniel"
8069,Trespass,202100010067,500,E MAIN ST,CPD,2021/04/12 22:26:47+00,1826,"Alfonso, Sean"
8070,Larceny - Theft from Building,202100010063,700,"FRANKLIN ST, 2B",CPD,2021/04/12 21:27:57+00,1727,"Via, Ryan"
8071,Warrant Service,202100010062,2200,WAYNE AVE,CPD,2021/04/12 21:21:24+00,1721,"Smith, Daniel"
8072,Vandalism,202100010052,800,HARRIS ST,CPD,2021/04/12 19:51:24+00,1551,"Houchens, Jamell"
8073,Animal - Bite,202100010047,800,"HARDY DR, E",CPD,2021/04/12 18:32:32+00,1432,"Tennyson, James"
8074,Vandalism,202100010029,700,BOLLING AVE,CPD,2021/04/12 14:17:33+00,1017,"Turner, Devon"
8075,Vandalism,202100010026,800,DRUID AVE,CPD,2021/04/12 13:52:04+00,0952,"Samar, Jack"
8076,Disorderly Conduct,202100010020,,BELMONT COTTAGE LN / AVON ST,CPD,2021/04/12 13:47:37+00,0947,"Samar, Jack"
8077,Larceny - All Other,202100010014,100,KENWOOD CIR,CPD,2021/04/12 10:55:25+00,0655,"TRAVERS, JOSHUA"
8078,Robbery - Armed,202100010010,500,CHERRY AVE,CPD,2021/04/12 10:16:14+00,0616,"Vlasis, Christopher"
8079,Hit and Run,202100010005,700,STONEHENGE AVE,CPD,2021/04/12 07:14:42+00,0314,"Stayments, Ronald "
8080,Animal - Bite,202100009964,100,ELLIOTT AVE,CPD,2021/04/12 02:00:35+00,2200,"Alfonso, Sean"
8081,Hit and Run,202100009963,200,BYPASS EASTBOUND @ EMMET ST,CPD,2021/04/12 01:43:17+00,2143,"Smith, Daniel"
8082,Driving Under the Influence,202100009958,,6TH ST SE / MONTROSE AVE,CPD,2021/04/12 00:25:04+00,2025,"Lowry, Ryan"
8083,Vandalism,202100009956,1100,5TH ST SW,CPD,2021/04/11 23:54:01+00,1954,"Houchens, Jamell"
8084,Assault Simple,202100009946,1300,"CARLTON AVE, 413",CPD,2021/04/11 22:13:52+00,1813,"Middleton, Matthew"
