RecordID,Offense,IncidentID,BlockNumber,StreetName,Agency,DateReported,HourReported,ReportingOfficer
4465,Larceny - From Motor Vehicle,202200000746,2100,ARLINGTON BLVD,CPD,2022/01/10 17:21:52+00,1221,"Young, Steven"
4466,Vandalism,202280000006,500,"MOSELEY DR, A",CPD,2022/01/10 17:15:04+00,1215,"Moje, Ashley"
4467,Misc - Non-Criminal Call,202280000005,1000,DRUID AVE,CPD,2022/01/10 16:51:41+00,1151,"Moje, Ashley"
4468,Larceny - Of Veh Parts/Access,202280000004,1600,RIALTO ST,CPD,2022/01/10 15:30:23+00,1030,"Moje, Ashley"
4469,Vandalism,202200000737,1200,EMMET ST N,CPD,2022/01/10 15:19:13+00,1019,"Turner, Devon"
4470,Hit and Run,202200000726,400,5TH ST SW,CPD,2022/01/10 14:33:36+00,0933,"Arndt, Brian"
4471,Animal Complaint,202200000722,100,HURST LN,CPD,2022/01/10 13:32:51+00,0832,"Allen, Claire"
4472,Animal Complaint,202200000719,800,PROSPECT AVE,CPD,2022/01/10 13:28:43+00,0828,"Allen, Claire"
4473,Larceny - Theft from Building,202200000716,1000,LINDEN AVE,CPD,2022/01/10 12:14:25+00,0714,"Johnston, Ernest"
4474,Traffic Stops,202200000709,700,PROSPECT AVE,CPD,2022/01/10 08:23:31+00,0323,"Middleton, Matthew"
4475,Assist Agency - Other,202200000707,300,250 BYPASS,CPD,2022/01/10 07:05:42+00,0205,"Hall, Stephen"
4476,Assault Aggravated,202200000686,800,"HARDY DR, E",CPD,2022/01/09 23:30:27+00,1830,"Houchens, Jamell"
4477,Suspicious Activity,202200000682,900,ST CHARLES AVE,CPD,2022/01/09 23:08:30+00,1808,"Green, Bryan"
4478,Fraud-impersonation,202200000680,100,HILTON DR,CPD,2022/01/09 22:35:30+00,1735,"Stein, Nathan"
4479,Fraud-credit card,202200000671,1600,MULBERRY AVE,CPD,2022/01/09 20:52:28+00,1552,"Stein, Nathan"
4480,Lost/FoundProperty,202280000003,400,W MAIN ST,CPD,2022/01/09 19:51:00+00,1451,"Moje, Ashley"
4481,Larceny - All Other,202200000666,1200,WERTLAND ST,CPD,2022/01/09 18:21:19+00,1321,"Young, Steven"
4482,Larceny - All Other,202200000663,200,SHAMROCK RD,CPD,2022/01/09 16:50:21+00,1150,"Barbour, Tremaine"
4483,Death Investigation - DOA,202200000654,1400,FOREST RIDGE RD,CPD,2022/01/09 15:33:55+00,1033,"Young, Steven"
4484,Missing Person-juvenile,202200000634,2300,ANGUS RD,CPD,2022/01/09 04:54:05+00,2354,"Hall, Stephen"
4485,Missing Person-juvenile,202200000632,2300,ANGUS RD,CPD,2022/01/09 04:54:05+00,2354,"Hall, Stephen"
4486,Assault Simple,202200000630,1100,MONTICELLO RD,CPD,2022/01/09 04:51:56+00,2351,"Middleton, Matthew"
4487,Hit and Run,202200000615,900,ST CLAIR AVE,CPD,2022/01/09 02:09:02+00,2109,"Whitten, Tobyn"
4488,Hit and Run,202200000614,900,PRESTON AVE,CPD,2022/01/09 02:07:24+00,2107,"Smith, Daniel"
4489,Larceny - From Motor Vehicle,202200000597,200,RIDGE MCINTIRE RD,CPD,2022/01/08 22:05:29+00,1705,"Whitten, Tobyn"
4490,Hit and Run,202200000590,100,STRIBLING AVE,CPD,2022/01/08 20:42:28+00,1542,"Barbour, Tremaine"
4491,Assault Simple,202200000587,100,10 1/2 ST NW / ROSSER AVE E,CPD,2022/01/08 20:27:41+00,1527,"Houchens, Jamell"
4492,Larceny - All Other,202200000589,200,CARLTON RD,CPD,2022/01/08 20:25:05+00,1525,"Turner, Devon"
4493,Domestic Disturbance,202200000568,900,"1ST ST S, B",CPD,2022/01/08 10:02:24+00,0502,"Bradley, Heather"
4494,Misc - Criminal Call,202200000567,600,"CHERRY AVE, A",CPD,2022/01/08 09:58:40+00,0458,"Patel, Akash"
4495,Hit and Run,202200000569,1100,GORDON AVE,CPD,2022/01/08 09:49:10+00,0449,"Darby, Michael"
4496,Assist Citizen - Mental/TDO/ECO,202200000564,1300,LONG ST,CPD,2022/01/08 08:33:05+00,0333,"Vlasis, Christopher"
4497,Assault Aggravated,202200000550,400,NICHOLSON ST,CPD,2022/01/08 03:05:37+00,2205,"Houchens, Jamell"
4498,Suspicious Activity,202200000531,,8TH ST NW / W MAIN ST,CPD,2022/01/07 23:02:57+00,1802,"Holley, Barrett"
4499,Domestic Disturbance,202200000519,700,"6TH ST SE, B",CPD,2022/01/07 20:00:46+00,1500,"Pendleton, Eric"
4500,Animal - Bite,202200000507,,PEARTREE LN / LOCUST AVE,CPD,2022/01/07 18:13:24+00,1313,"Allen, Claire"
4501,Assault Intimidation,202200000486,500,"BAINBRIDGE ST, 103",CPD,2022/01/07 00:47:05+00,1947,"Lucas, Corbin"
4502,Suspicious Activity,202200000470,1000,W MAIN ST,CPD,2022/01/06 20:59:10+00,1559,"Holley, Barrett"
4503,Hit and Run,202200000462,1100,EMMET ST N,CPD,2022/01/06 20:10:23+00,1510,"Burnett, James"
4504,Fraud-impersonation,202200000458,1600,CENTER AVE,CPD,2022/01/06 19:53:56+00,1453,"Bentz, Benjamin "
4505,Hit and Run,202200000456,,GARRETT ST / 6TH ST SE,CPD,2022/01/06 19:46:19+00,1446,"Burchardt, Rudy"
4506,Stolen Property Offenses,202200000454,200,"CARLTON RD, 8",CPD,2022/01/06 18:20:58+00,1320,"Pendleton, Eric"
4507,Lost/FoundProperty,202200000452,300,E MAIN ST,CPD,2022/01/06 17:56:50+00,1256,"Lucas, Todd"
4508,Larceny - All Other,202200000442,300,E HIGH ST,CPD,2022/01/06 15:40:46+00,1040,"Bentz, Benjamin "
4509,Forgery/Counterfeiting,202200000434,1100,MILLMONT ST,CPD,2022/01/06 13:53:54+00,0853,"Barbour, Tremaine"
4510,Sex Offense-forcible fondling,202200000424,2100,BARRACKS RD,CPD,2022/01/06 06:31:30+00,0131,"Wells, Matthew"
4511,Assist Citizen - Mental/TDO/ECO,202200000413,300,W MAIN ST,CPD,2022/01/06 03:49:12+00,2249,"Blackwell, Kyle"
4512,Larceny - Shoplifitng,202200000400,1700,"ALLIED LN, B",CPD,2022/01/05 23:51:11+00,1851,"Gower, Charles"
4513,Disorderly Conduct,202200000398,,W MAIN ST / 11TH ST SW,CPD,2022/01/05 23:05:12+00,1805,"Holley, Barrett"
4514,Larceny - Shoplifitng,202200000393,500,W MAIN ST,CPD,2022/01/05 22:00:29+00,1700,"Holley, Barrett"
4515,Hit and Run,202200000390,1400,RUGBY AVE,CPD,2022/01/05 21:04:09+00,1604,"Venereo, Arturo"
4516,Larceny - All Other,202200000385,900,HARRIS ST,CPD,2022/01/05 20:19:09+00,1519,"Gower, Charles"
4517,Fraud-false pretense,202280000002,300,E JEFFERSON ST,CPD,2022/01/05 20:00:00+00,1500,"Moje, Ashley"
4518,Larceny - All Other,202200000382,100,STRIBLING AVE,CPD,2022/01/05 19:05:05+00,1405,"Johnston, Ernest"
4519,Assist Agency - Backup/Assist,202200000374,400,MCINTIRE RD,CPD,2022/01/05 17:33:59+00,1233,"Burchardt, Rudy"
4520,Hit and Run,202200000365,1300,"CARLTON AVE, 208",CPD,2022/01/05 15:03:35+00,1003,"Pendleton, Eric"
4521,Assist Citizen - Mental/TDO/ECO,202200000358,400,"11TH ST NE, A11",CPD,2022/01/05 13:15:53+00,0815,"Bentz, Benjamin "
4522,Larceny - From Motor Vehicle,202200000357,400,CHERRY AVE,CPD,2022/01/05 12:53:46+00,0753,"Perkins, Ceaser"
4523,Drug/Narcotics Violation,202200000323,300,7 1/2 ST SW,CPD,2022/01/05 00:53:59+00,1953,"Holley, Barrett"
4524,Larceny - All Other,202200000319,900,PRESTON AVE,CPD,2022/01/04 23:43:53+00,1843,"Smith, Daniel"
4525,Hit and Run,202200000316,1800,EMMET ST N,CPD,2022/01/04 23:22:42+00,1822,"Smith, Daniel"
4526,Suspicious Activity,202200000310,2100,"MICHIE DR, 94A",CPD,2022/01/04 21:51:07+00,1651,"Smith, Daniel"
4527,Larceny - From Motor Vehicle,202200000297,600,NORTH AVE,CPD,2022/01/04 18:44:32+00,1344,"Shiflett, Tammy"
4528,Vandalism,202200000299,100,E MAIN ST,CPD,2022/01/04 18:16:30+00,1316,"Shiflett, Tammy"
4529,Fraud-impersonation,202280000001,100,E MAIN ST,CPD,2022/01/04 17:28:25+00,1228,"Moje, Ashley"
4530,Hit and Run,202200000282,1400,EMMET ST N,CPD,2022/01/04 17:05:42+00,1205,"TRAVERS, JOSHUA"
4531,Suspicious Person,202200000289,700,"PROSPECT AVE, B",CPD,2022/01/04 16:49:35+00,1149,"Middleton, Matthew"
4532,Disorderly Conduct,202200000277,1300,CARLTON AVE,CPD,2022/01/04 15:56:07+00,1056,"Tennyson, James"
4533,Disorderly Conduct,202200000263,800,PROSPECT AVE,CPD,2022/01/04 12:43:47+00,0743,"Shiflett, Tammy"
4534,Larceny - Shoplifitng,202200000258,2000,IVY RD,CPD,2022/01/04 07:25:26+00,0225,"Best, Lisa"
4535,Death Investigation - DOA,202200000255,400,"GARRETT ST, E",CPD,2022/01/04 04:59:13+00,2359,"Wells, Matthew"
4536,Assist Citizen - Mental/TDO/ECO,202200000252,200,"FAIRWAY AVE, B",CPD,2022/01/04 03:09:08+00,2209,"Venereo, Arturo"
4537,Larceny - All Other,202200000248,100,ELLIEWOOD AVE,CPD,2022/01/04 02:08:22+00,2108,"Middleton, Matthew"
4538,Larceny - All Other,202200000244,1200,GRADY AVE,CPD,2022/01/04 01:23:24+00,2023,"Middleton, Matthew"
4539,Assault Simple,202200000243,800,CHERRY AVE,CPD,2022/01/04 01:15:27+00,2015,"Smith, Daniel"
4540,Assault Intimidation,202200000229,1400,"MONTICELLO RD, 221",CPD,2022/01/03 21:47:54+00,1647,"Venereo, Arturo"
4541,Larceny - All Other,202200000222,1100,"GORDON AVE, A",CPD,2022/01/03 20:35:33+00,1535,"TRAVERS, JOSHUA"
4542,Suspicious Activity,202200000216,200,RIDGE MCINTIRE RD,CPD,2022/01/03 19:53:24+00,1453,"Samar, Jack"
4543,Motor Vehicle Theft,202200000195,1000,ASHBY PL,CPD,2022/01/03 12:28:06+00,0728,"TRAVERS, JOSHUA"
4544,Larceny - Shoplifitng,202200000177,2100,BARRACKS RD,CPD,2022/01/03 08:16:49+00,0316,"Hall, Stephen"
4545,Misc - Criminal Call,202200000152,1000,"WERTLAND ST, 111",CPD,2022/01/03 02:46:04+00,2146,"Alfonso, Sean"
4546,Assist Citizen - Mental/TDO/ECO,202200000148,1200,"CEDARS CT, 120A",CPD,2022/01/03 00:52:54+00,1952,"Smith, Daniel"
4547,Burglary,202200000147,1300,JOHN ST,CPD,2022/01/03 00:19:52+00,1919,"Eckenroth, Rachel"
4548,Disorderly Conduct,202200000140,2000,"IVY RD, B-03",CPD,2022/01/02 23:31:29+00,1831,"Eckenroth, Rachel"
4549,Assault Intimidation,202200000136,1200,"CEDARS CT, 120",CPD,2022/01/02 22:28:40+00,1728,"Eckenroth, Rachel"
4550,Vandalism,202200000129,,3RD ST NE / E MAIN ST,CPD,2022/01/02 21:40:18+00,1640,"Young, Steven"
4551,Assault Simple,202200000126,1200,CEDARS CT,CPD,2022/01/02 21:13:11+00,1613,"Smith, Daniel"
4552,Larceny - Shoplifitng,202200000128,500,W MAIN ST,CPD,2022/01/02 20:59:31+00,1559,"Venereo, Arturo"
4553,Family Offense - Non-Violent,202200000112,1600,"MADISON AVE, A",CPD,2022/01/02 17:14:29+00,1214,"TRAVERS, JOSHUA"
4554,Larceny - All Other,202200000108,800,AVON ST,CPD,2022/01/02 15:47:18+00,1047,"HARPINE, MATTHEW"
4555,Accident w/Injuries,202200000089,900,5TH ST SW,CPD,2022/01/02 03:07:38+00,2207,"Sandridge, Jeffrey"
4556,Burglary,202200000082,1400,"CHESAPEAKE ST, A",CPD,2022/01/02 01:10:51+00,2010,"Green, Bryan"
4557,Suspicious Activity,202200000081,500,STEWART ST,CPD,2022/01/02 00:48:31+00,1948,"Green, Bryan"
4558,Misc - Criminal Call,202200000080,2100,"MICHIE DR, 93",CPD,2022/01/02 00:42:41+00,1942,"Smith, Daniel"
4559,Assault Simple,202200000078,1500,ROSA TER,CPD,2022/01/01 23:44:57+00,1844,"Alfonso, Sean"
4560,Hit and Run,202200000072,500,250 BYPASS,CPD,2022/01/01 22:58:27+00,1758,"Green, Bryan"
4561,Vandalism,202200000067,1100,5TH ST SW,CPD,2022/01/01 20:48:04+00,1548,"Whitten, Tobyn"
4562,Larceny - Shoplifitng,202200000070,1100,EMMET ST N,CPD,2022/01/01 20:41:34+00,1541,"Eckenroth, Rachel"
4563,Assist Agency - Backup/Assist,202200000060,600,"CABELL AVE, D",CPD,2022/01/01 20:22:21+00,1522,"Samar, Jack"
4564,Suspicious Activity,202200000059,2100,"MICHIE DR, 93",CPD,2022/01/01 20:15:43+00,1515,"Shiflett, Tammy"
4565,Assault Simple,202200000054,1200,6TH ST SE,CPD,2022/01/01 19:11:39+00,1411,"Pittman, Terry"
4566,Shots Fired/Illegal Hunting,202200000039,700,ORANGEDALE AVE,CPD,2022/01/01 10:04:30+00,0504,"Hickey, Declan"
4567,Vandalism,202200000038,1400,"VINE ST, A2",CPD,2022/01/01 09:43:05+00,0443,"Bradley, Heather"
4568,Larceny - All Other,202200000037,100,"GOODMAN ST, B",CPD,2022/01/01 09:40:37+00,0440,"Bradley, Heather"
4569,Assault Simple,202200000036,1900,EMMET ST N,CPD,2022/01/01 09:15:39+00,0415,"Hall, Stephen"
4570,Suspicious Activity,202200000022,300,15TH ST NW,CPD,2022/01/01 07:21:03+00,0221,"Haug, Ian"
4571,Shots Fired/Illegal Hunting,202200000009,,GARRETT ST / 6TH ST SE,CPD,2022/01/01 06:40:21+00,0140,"Gower, Charles"
4572,Assault Aggravated,202200000005,200,E MAIN ST,CPD,2022/01/01 05:18:29+00,0018,"Houchens, Logan"
4573,Shots Fired/Illegal Hunting,202100036355,700,PROSPECT AVE,CPD,2022/01/01 00:54:47+00,1954,"Lowe, Courtney"
4574,Larceny - All Other,202100036343,100,W MARKET ST,CPD,2021/12/31 21:28:51+00,1628,"Houchens, Logan"
4575,Weapons Violations,202100036333,300,CARLTON RD,CPD,2021/12/31 19:27:54+00,1427,"Pendleton, Eric"
4576,Hit and Run,202100036328,1900,EMMET ST N,CPD,2021/12/31 18:40:27+00,1340,"Samar, Jack"
4577,Larceny - From Motor Vehicle,202100036327,300,W MAIN ST,CPD,2021/12/31 18:38:17+00,1338,"Shiflett, Tammy"
4578,Larceny - All Other,202100036326,800,"HARDY DR, E",CPD,2021/12/31 17:40:35+00,1240,"Pittman, Terry"
4579,Assist Citizen - Mental/TDO/ECO,202100036325,600,E MARKET ST,CPD,2021/12/31 17:35:55+00,1235,"Shiflett, Tammy"
4580,Burglary,202100036320,1200,"WERTLAND ST, 10",CPD,2021/12/31 16:30:14+00,1130,"Burnett, James"
4581,Accident Property Damage,202100036305,200,BYPASS @ EMMET ST N,CPD,2021/12/31 08:54:28+00,0354,"Hall, Stephen"
4582,Shots Fired/Illegal Hunting,202100036304,100,8TH ST NW,CPD,2021/12/31 07:59:41+00,0259,"Blackwell, Kyle"
4583,Suspicious Activity,202100036293,1400,"BAKER ST, B",CPD,2021/12/31 04:41:11+00,2341,"Holley, Barrett"
4584,Assault Simple,202100036289,400,"4TH ST NW, 105",CPD,2021/12/31 03:53:33+00,2253,"Blackwell, Kyle"
4585,Lost/FoundProperty,202100036282,1800,MONTICELLO RD,CPD,2021/12/31 01:43:18+00,2043,"Whitten, Tobyn"
4586,Warrant Service,202100036274,400,E MAIN ST,CPD,2021/12/30 23:46:10+00,1846,"Houchens, Logan"
4587,Misc - Criminal Call,202100036273,200,E WATER ST,CPD,2021/12/30 23:40:39+00,1840,"Pleasants, Bradley"
4588,Larceny - All Other,202100036267,1300,"CARLTON AVE, 102",CPD,2021/12/30 22:38:25+00,1738,"Whitten, Tobyn"
4589,Hit and Run,202100036265,1000,JOHN W WARNER,CPD,2021/12/30 22:06:59+00,1706,"Lee, Chandler"
4590,Larceny - Theft from Building,202180000212,1400,FOREST RIDGE RD,CPD,2021/12/30 20:26:55+00,1526,"Moje, Ashley"
4591,Lost/FoundProperty,202100036253,700,BLENHEIM AVE,CPD,2021/12/30 19:12:15+00,1412,"Pendleton, Eric"
4592,Assist Agency - Other,202100036247,600,E MARKET ST,CPD,2021/12/30 18:13:41+00,1313,"Salyer, Jill"
4593,Motor Vehicle Theft,202100036245,1200,JOHN ST,CPD,2021/12/30 18:01:26+00,1301,"Burnett, James"
4594,Assist Citizen - Mental/TDO/ECO,202100036244,200,2ND ST NW,CPD,2021/12/30 17:37:01+00,1237,"Shiflett, Tammy"
4595,Larceny - From Motor Vehicle,202100036243,1700,ROSE HILL DR,CPD,2021/12/30 17:19:03+00,1219,"KEPLINGER, CHRISTOPHER"
4596,Hit and Run,202100036235,1100,5TH ST SW,CPD,2021/12/30 15:29:12+00,1029,"HARPINE, MATTHEW"
4597,Larceny - From Motor Vehicle,202100036240,1200,WERTLAND ST,CPD,2021/12/30 14:39:31+00,0939,"Pittman, Terry"
4598,Burglary,202100036222,1200,JOHN ST,CPD,2021/12/30 09:56:38+00,0456,"Patel, Akash"
4599,Assist Citizen - Mental/TDO/ECO,202100036221,1400,EMMET ST N,CPD,2021/12/30 08:32:42+00,0332,"Patel, Akash"
4600,Vandalism,202180000210,,EMMET ST,CPD,2021/12/30 01:56:52+00,2056,"Moje, Ashley"
4601,Vandalism,202100036211,200,EMMET ST N,CPD,2021/12/30 00:39:31+00,1939,"Lowe, Courtney"
4602,Hit and Run,202100036214,2000,IVY RD,CPD,2021/12/30 00:39:16+00,1939,"Stein, Nathan"
4603,Lost/FoundProperty,202100036203,,7 1/2 ST SW / CHERRY AVE,CPD,2021/12/29 22:46:52+00,1746,"Stein, Nathan"
4604,Motor Vehicle Theft,202100036189,300,6TH ST SW,CPD,2021/12/29 19:52:48+00,1452,"Pittman, Terry"
4605,Assault Simple,202100036185,700,"PROSPECT AVE, A",CPD,2021/12/29 19:48:59+00,1448,"Perkins, Ceaser"
4606,Animal - Bite,202100036179,1300,CHERRY AVE,CPD,2021/12/29 18:26:14+00,1326,"Pittman, Terry"
4607,Suspicious Activity,202100036172,200,HARTMANS MILL RD,CPD,2021/12/29 15:24:17+00,1024,"Arndt, Brian"
4608,Burglary,202100036164,100,E MAIN ST,CPD,2021/12/29 12:54:38+00,0754,"Raines, Christopher"
4609,Traffic Stops,202100036150,,4TH ST,CPD,2021/12/29 06:21:47+00,0121,"Middleton, Matthew"
4610,Suspicious Activity,202100036146,800,PAGE ST,CPD,2021/12/29 05:08:02+00,0008,"Blackwell, Kyle"
4611,Larceny - All Other,202100036139,400,250 BYPASS,CPD,2021/12/29 01:58:25+00,2058,"Stein, Nathan"
4612,Sex Offense,202100036135,100,14TH ST NW,CPD,2021/12/29 00:40:10+00,1940,"Curry, Brian"
4613,Vandalism,202100036132,300,"15TH ST NW, 4038",CPD,2021/12/28 23:39:23+00,1839,"Alfonso, Sean"
4614,Fraud-false pretense,202100036131,600,E MARKET ST,CPD,2021/12/28 23:28:34+00,1828,"Houchens, Logan"
4615,Lost/FoundProperty,202100036123,900,RIVER RD,CPD,2021/12/28 21:58:39+00,1658,"Lee, Chandler"
4616,Trespass,202100036121,1500,GROVE RD,CPD,2021/12/28 21:25:38+00,1625,"Curry, Brian"
4617,Suspicious Activity,202100036116,700,LYONS AVE,CPD,2021/12/28 20:14:47+00,1514,"Curry, Brian"
4618,Lost/FoundProperty,202100036113,100,ROADES CT,CPD,2021/12/28 19:53:26+00,1453,"Johnston, Ernest"
4619,Assist Agency - Backup/Assist,202100036103,300,RIVERSIDE AVE,CPD,2021/12/28 18:02:58+00,1302,"Tennyson, James"
4620,Assault Simple,202100036102,100,"CHANCELLOR ST, 5",CPD,2021/12/28 17:32:18+00,1232,"Burnett, James"
4621,Fraud-false pretense,202100036100,200,ROSSER AVE E,CPD,2021/12/28 17:00:38+00,1200,"Wagner, Christopher "
4622,Assist Citizen - Mental/TDO/ECO,202100036087,1600,EMMET ST N,CPD,2021/12/28 11:29:56+00,0629,"Jones, Mark"
4623,Kidnap/Abduction,202100036077,1400,"BAKER ST, B",CPD,2021/12/28 05:11:55+00,0011,"Blackwell, Kyle"
4624,Assault Intimidation,202100036070,1300,CARLTON AVE,CPD,2021/12/28 03:48:07+00,2248,"Vlasis, Christopher"
4625,Larceny - All Other,202100036060,400,250 BYPASS,CPD,2021/12/27 23:11:44+00,1811,"Curry, Brian"
4626,Burglary,202100036046,1000,"WERTLAND ST, 2",CPD,2021/12/27 21:22:00+00,1622,"Middleton, Matthew"
4627,Missing Person-adult,202100036043,2100,"MICHIE DR, 109",CPD,2021/12/27 20:48:49+00,1548,"Samar, Jack"
4628,Larceny - From Motor Vehicle,202100036042,600,MOSELEY DR,CPD,2021/12/27 20:47:21+00,1547,"Stein, Nathan"
4629,Larceny - From Motor Vehicle,202100036033,,CHERRY AVE,CPD,2021/12/27 19:40:03+00,1440,"Tennyson, James"
4630,Bomb Threat,202100036025,800,PRESTON AVE,CPD,2021/12/27 17:42:34+00,1242,"Tennyson, James"
4631,Disorderly Conduct,202100036014,1500,AMHERST ST,CPD,2021/12/27 15:34:07+00,1034,"Samar, Jack"
4632,Unauthorized Use of Motor Veh,202100036015,900,ELLIOTT AVE,CPD,2021/12/27 15:29:01+00,1029,"Johnston, Ernest"
4633,Motor Vehicle Theft,202100036005,700,"PROSPECT AVE, D",CPD,2021/12/27 10:20:22+00,0520,"Bise, Collin"
4634,Assist Citizen - Mental/TDO/ECO,202100035997,700,"PROSPECT AVE, E",CPD,2021/12/27 03:27:21+00,2227,"Stein, Nathan"
4635,Vandalism,202100035982,1200,BELLEVIEW AVE,CPD,2021/12/26 23:13:15+00,1813,"Lowe, Courtney"
4636,Assault Intimidation,202100035953,1800,MONTICELLO RD,CPD,2021/12/26 16:45:07+00,1145,"HARPINE, MATTHEW"
4637,Burglary,202100035955,900,W MAIN ST,CPD,2021/12/26 14:17:57+00,0917,"Tennyson, James"
4638,Burglary,202100035949,800,W MAIN ST,CPD,2021/12/26 14:10:52+00,0910,"Tennyson, James"
4639,Burglary,202100035941,200,RIDGE MCINTIRE RD,CPD,2021/12/26 12:17:31+00,0717,"Patel, Akash"
4640,Assault Simple,202100035939,900,W MAIN ST,CPD,2021/12/26 10:08:38+00,0508,"Curry, Brian"
4641,Domestic Disturbance,202100035928,2200,"NORTH BERKSHIRE RD, B",CPD,2021/12/26 04:14:51+00,2314,"Hall, Stephen"
4642,Disorderly Conduct,202100035925,700,"6TH ST SE, C",CPD,2021/12/26 03:28:46+00,2228,"Bradley, Heather"
4643,Missing Person-juvenile,202100035921,2300,ANGUS RD,CPD,2021/12/26 01:42:45+00,2042,"Smith, Daniel"
4644,Disorderly Conduct,202100035901,700,"PROSPECT AVE, J",CPD,2021/12/25 15:04:20+00,1004,"Tennyson, James"
4645,Larceny - All Other,202100035900,1600,"EMMET ST N, 152",CPD,2021/12/25 14:10:00+00,0910,"Moje, Ashley"
4646,Vandalism,202100035885,100,2ND ST NW,CPD,2021/12/25 04:31:41+00,2331,"Patel, Akash"
4647,Larceny - Shoplifitng,202100035876,800,CHERRY AVE,CPD,2021/12/25 00:37:08+00,1937,"Holley, Barrett"
4648,Hit and Run,202100035861,300,RIDGE ST,CPD,2021/12/24 19:10:39+00,1410,"Pittman, Terry"
4649,Larceny - From Motor Vehicle,202100035856,1100,"FOREST HILLS AVE, C",CPD,2021/12/24 18:11:34+00,1311,"HARPINE, MATTHEW"
4650,Disorderly Conduct,202100035836,100,W MARKET ST,CPD,2021/12/24 13:12:45+00,0812,"Turner, Devon"
4651,Motor Vehicle Theft,202100035834,200,4TH ST NW,CPD,2021/12/24 12:33:17+00,0733,"Pittman, Terry"
4652,Shots Fired/Illegal Hunting,202100035831,,6TH ST SE / BOLLING AVE,CPD,2021/12/24 09:43:10+00,0443,"Haug, Ian"
4653,Suspicious Activity,202100035830,700,ELLIOTT AVE,CPD,2021/12/24 09:33:50+00,0433,"Haug, Ian"
4654,Assault Simple,202100035826,100,14TH ST NW,CPD,2021/12/24 07:16:44+00,0216,"Curry, Brian"
4655,Misc - Non-Criminal Call,202100035813,2000,MICHIE DR,CPD,2021/12/24 02:05:00+00,2105,"Whitten, Tobyn"
4656,Suspicious Activity,202100035774,500,E MARKET ST,CPD,2021/12/23 17:53:17+00,1253,"Stein, Nathan"
4657,Assault Simple,202100035773,1000,EMMET ST N,CPD,2021/12/23 17:36:45+00,1236,"KEPLINGER, CHRISTOPHER"
4658,Vandalism,202100035775,,BAINBRIDGE ST / MONTICELLO RD,CPD,2021/12/23 17:14:41+00,1214,"Pendleton, Eric"
4659,Suspicious Activity,202100035772,300,E MAIN ST,CPD,2021/12/23 16:55:01+00,1155,"McKeown, Kaitlyn"
4660,Larceny - From Motor Vehicle,202100035767,100,MOBILE LN,CPD,2021/12/23 14:44:17+00,0944,"Nash, Darius"
4661,Larceny - From Motor Vehicle,202100035758,1200,"WERTLAND ST, B41",CPD,2021/12/23 11:46:26+00,0646,"Blackwell, Kyle"
4662,Domestic Disturbance,202100035752,2000,"HOLIDAY DR, 223",CPD,2021/12/23 07:07:29+00,0207,"Hall, Stephen"
4663,Robbery - Strong Arm,202100035736,800,"W MAIN ST, 108",CPD,2021/12/23 01:52:34+00,2052,"Holley, Barrett"
4664,Unauthorized Use of Motor Veh,202100035725,1200,6TH ST SE,CPD,2021/12/22 22:23:03+00,1723,"Arreguin, Arron"
4665,Suspicious Activity,202100035721,1000,GRADY AVE,CPD,2021/12/22 22:03:01+00,1703,"Whitten, Tobyn"
4666,Unauthorized Use of Motor Veh,202100035724,500,PATON ST,CPD,2021/12/22 21:40:35+00,1640,"Alfonso, Sean"
4667,Robbery - Strong Arm,202100035713,100,KELSEY CT,CPD,2021/12/22 20:42:02+00,1542,"Burnett, James"
4668,Motor Vehicle Theft,202100035711,1900,EMMET ST N,CPD,2021/12/22 20:11:07+00,1511,"Lee, Chandler"
4669,Assault Simple,202100035697,1000,COTTONWOOD RD,CPD,2021/12/22 17:44:02+00,1244,"McKeown, Kaitlyn"
4670,Disorderly Conduct,202100035696,800,PRESTON AVE,CPD,2021/12/22 17:36:46+00,1236,"Nash, Darius"
4671,Larceny - All Other,202100035688,300,10TH ST NW,CPD,2021/12/22 15:47:06+00,1047,"Nash, Darius"
4672,Motor Vehicle Theft,202100035676,300,PALATINE AVE,CPD,2021/12/22 12:37:18+00,0737,"Pendleton, Eric"
4673,Vandalism,202100035671,700,"PROSPECT AVE, B",CPD,2021/12/22 07:41:01+00,0241,"Bise, Collin"
4674,Family Offense - Non-Violent,202100035669,1900,"EMMET ST N, 430",CPD,2021/12/22 06:55:12+00,0155,"Hall, Stephen"
4675,Hit and Run,202100035661,,PRESTON AVE @ GRADY AVE,CPD,2021/12/22 03:00:04+00,2200,"Holley, Barrett"
4676,Assault Simple,202100035651,1100,MILLMONT ST,CPD,2021/12/21 22:59:03+00,1759,"Smith, Daniel"
4677,Child Ab - Contr to Delinquency,202100035635,300,10TH ST NW,CPD,2021/12/21 19:31:19+00,1431,"Hamill, Annmarie"
4678,Larceny - All Other,202100035631,1600,EMMET ST N,CPD,2021/12/21 18:22:00+00,1322,"TRAVERS, JOSHUA"
